codibge;ano;sexo;Idade;obito
3550506;2024;Mulheres;30 a 34;0
3550506;2024;Mulheres;35 a 39;1
3550506;2024;Mulheres;40 a 44;0
3550506;2024;Mulheres;45 a 49;0
3550506;2024;Mulheres;50 a 54;0
3550506;2024;Mulheres;55 a 59;0
3550506;2024;Mulheres;60 a 64;1
3550506;2024;Mulheres;65 a 69;4
3550506;2024;Mulheres;70 a 74;7
3550506;2024;Mulheres;75 a 79;6
3550506;2024;Mulheres;80 a 84;0
3550506;2024;Mulheres;85 a 89;3
3550506;2024;Mulheres;90 e mais;3
3550506;2024;Mulheres;Idade Ignorada;0
3550605;2024;Mulheres;00 a 04;4
3550605;2024;Mulheres;05 a 09;1
3550605;2024;Mulheres;10 a 14;0
3550605;2024;Mulheres;15 a 19;0
3550605;2024;Mulheres;20 a 24;2
3550605;2024;Mulheres;25 a 29;3
3550605;2024;Mulheres;30 a 34;1
3550605;2024;Mulheres;35 a 39;5
3550605;2024;Mulheres;40 a 44;7
3550605;2024;Mulheres;45 a 49;6
3550605;2024;Mulheres;50 a 54;15
3550605;2024;Mulheres;55 a 59;23
3550605;2024;Mulheres;60 a 64;30
3550605;2024;Mulheres;65 a 69;35
3550605;2024;Mulheres;70 a 74;36
3550605;2024;Mulheres;75 a 79;34
3550605;2024;Mulheres;80 a 84;43
3550605;2024;Mulheres;85 a 89;44
3550605;2024;Mulheres;90 e mais;57
3550605;2024;Mulheres;Idade Ignorada;0
3550704;2024;Mulheres;00 a 04;8
3550704;2024;Mulheres;05 a 09;1
3550704;2024;Mulheres;10 a 14;0
3550704;2024;Mulheres;15 a 19;1
3550704;2024;Mulheres;20 a 24;4
3550704;2024;Mulheres;25 a 29;4
3550704;2024;Mulheres;30 a 34;3
3550704;2024;Mulheres;35 a 39;3
3550704;2024;Mulheres;40 a 44;9
3550704;2024;Mulheres;45 a 49;8
3550704;2024;Mulheres;50 a 54;16
3550704;2024;Mulheres;55 a 59;14
3550704;2024;Mulheres;60 a 64;19
3550704;2024;Mulheres;65 a 69;17
3550704;2024;Mulheres;70 a 74;37
3550704;2024;Mulheres;75 a 79;18
3550704;2024;Mulheres;80 a 84;33
3550704;2024;Mulheres;85 a 89;36
3550704;2024;Mulheres;90 e mais;31
3550704;2024;Mulheres;Idade Ignorada;0
3550902;2024;Mulheres;00 a 04;2
3550902;2024;Mulheres;05 a 09;0
3550902;2024;Mulheres;10 a 14;0
3550902;2024;Mulheres;15 a 19;1
3550902;2024;Mulheres;20 a 24;0
3550902;2024;Mulheres;25 a 29;0
3550902;2024;Mulheres;30 a 34;0
3550902;2024;Mulheres;35 a 39;0
3550902;2024;Mulheres;40 a 44;0
3550902;2024;Mulheres;45 a 49;1
3550902;2024;Mulheres;50 a 54;4
3550902;2024;Mulheres;55 a 59;1
3550902;2024;Mulheres;60 a 64;8
3550902;2024;Mulheres;65 a 69;3
3550902;2024;Mulheres;70 a 74;7
3550902;2024;Mulheres;75 a 79;9
3550902;2024;Mulheres;80 a 84;10
3550902;2024;Mulheres;85 a 89;8
3550902;2024;Mulheres;90 e mais;8
3550902;2024;Mulheres;Idade Ignorada;0
3551009;2024;Mulheres;00 a 04;23
3551009;2024;Mulheres;05 a 09;4
3551009;2024;Mulheres;10 a 14;2
3551009;2024;Mulheres;15 a 19;3
3551009;2024;Mulheres;20 a 24;8
3551009;2024;Mulheres;25 a 29;12
3551009;2024;Mulheres;30 a 34;12
3551009;2024;Mulheres;35 a 39;17
3551009;2024;Mulheres;40 a 44;34
3551009;2024;Mulheres;45 a 49;41
3551009;2024;Mulheres;50 a 54;69
3551009;2024;Mulheres;55 a 59;66
3551009;2024;Mulheres;60 a 64;94
3551009;2024;Mulheres;65 a 69;136
3551009;2024;Mulheres;70 a 74;145
3551009;2024;Mulheres;75 a 79;199
3551009;2024;Mulheres;80 a 84;152
3551009;2024;Mulheres;85 a 89;173
3551009;2024;Mulheres;90 e mais;144
3551009;2024;Mulheres;Idade Ignorada;0
3551108;2024;Mulheres;00 a 04;1
3551108;2024;Mulheres;05 a 09;0
3551108;2024;Mulheres;10 a 14;0
3551108;2024;Mulheres;15 a 19;0
3551108;2024;Mulheres;20 a 24;0
3551108;2024;Mulheres;25 a 29;0
3551108;2024;Mulheres;30 a 34;0
3551108;2024;Mulheres;35 a 39;1
3551108;2024;Mulheres;40 a 44;0
3551108;2024;Mulheres;45 a 49;1
3551108;2024;Mulheres;50 a 54;1
3551108;2024;Mulheres;55 a 59;2
3551108;2024;Mulheres;60 a 64;2
3551108;2024;Mulheres;65 a 69;2
3551108;2024;Mulheres;70 a 74;5
3551108;2024;Mulheres;75 a 79;8
3551108;2024;Mulheres;80 a 84;3
3551108;2024;Mulheres;85 a 89;2
3551108;2024;Mulheres;90 e mais;7
3551108;2024;Mulheres;Idade Ignorada;0
3551207;2024;Mulheres;00 a 04;0
3551207;2024;Mulheres;05 a 09;0
3551207;2024;Mulheres;10 a 14;0
3551207;2024;Mulheres;15 a 19;0
3551207;2024;Mulheres;20 a 24;1
3551207;2024;Mulheres;25 a 29;0
3551207;2024;Mulheres;30 a 34;0
3551207;2024;Mulheres;35 a 39;0
3551207;2024;Mulheres;40 a 44;0
3551207;2024;Mulheres;45 a 49;0
3551207;2024;Mulheres;50 a 54;0
3551207;2024;Mulheres;55 a 59;1
3551207;2024;Mulheres;60 a 64;2
3551207;2024;Mulheres;65 a 69;0
3551207;2024;Mulheres;70 a 74;1
3551207;2024;Mulheres;75 a 79;9
3551207;2024;Mulheres;80 a 84;3
3551207;2024;Mulheres;85 a 89;4
3551207;2024;Mulheres;90 e mais;4
3551207;2024;Mulheres;Idade Ignorada;0
3551306;2024;Mulheres;00 a 04;0
3551306;2024;Mulheres;05 a 09;0
3551306;2024;Mulheres;10 a 14;0
3551306;2024;Mulheres;15 a 19;0
3551306;2024;Mulheres;20 a 24;0
3551306;2024;Mulheres;25 a 29;0
3551306;2024;Mulheres;30 a 34;0
3551306;2024;Mulheres;35 a 39;0
3551306;2024;Mulheres;40 a 44;0
3551306;2024;Mulheres;45 a 49;0
3551306;2024;Mulheres;50 a 54;0
3551306;2024;Mulheres;55 a 59;0
3551306;2024;Mulheres;60 a 64;2
3551306;2024;Mulheres;65 a 69;2
3551306;2024;Mulheres;70 a 74;1
3551306;2024;Mulheres;75 a 79;3
3551306;2024;Mulheres;80 a 84;2
3551306;2024;Mulheres;85 a 89;1
3551306;2024;Mulheres;90 e mais;1
3551306;2024;Mulheres;Idade Ignorada;0
3551405;2024;Mulheres;00 a 04;0
3551405;2024;Mulheres;05 a 09;0
3551405;2024;Mulheres;10 a 14;0
3551405;2024;Mulheres;15 a 19;0
3551405;2024;Mulheres;20 a 24;0
3551405;2024;Mulheres;25 a 29;0
3551405;2024;Mulheres;30 a 34;2
3551405;2024;Mulheres;35 a 39;1
3551405;2024;Mulheres;40 a 44;0
3551405;2024;Mulheres;45 a 49;2
3551405;2024;Mulheres;50 a 54;1
3551405;2024;Mulheres;55 a 59;1
3551405;2024;Mulheres;60 a 64;2
3551405;2024;Mulheres;65 a 69;3
3551405;2024;Mulheres;70 a 74;6
3551405;2024;Mulheres;75 a 79;4
3551405;2024;Mulheres;80 a 84;5
3551405;2024;Mulheres;85 a 89;4
3551405;2024;Mulheres;90 e mais;4
3551405;2024;Mulheres;Idade Ignorada;0
3551504;2024;Mulheres;00 a 04;3
3551504;2024;Mulheres;05 a 09;0
3551504;2024;Mulheres;10 a 14;0
3551504;2024;Mulheres;15 a 19;0
3551504;2024;Mulheres;20 a 24;2
3551504;2024;Mulheres;25 a 29;2
3551504;2024;Mulheres;30 a 34;3
3551504;2024;Mulheres;35 a 39;1
3551504;2024;Mulheres;40 a 44;1
3551504;2024;Mulheres;45 a 49;3
3551504;2024;Mulheres;50 a 54;6
3551504;2024;Mulheres;55 a 59;9
3551504;2024;Mulheres;60 a 64;10
3551504;2024;Mulheres;65 a 69;11
3551504;2024;Mulheres;70 a 74;17
3551504;2024;Mulheres;75 a 79;16
3551504;2024;Mulheres;80 a 84;14
3551504;2024;Mulheres;85 a 89;14
3551504;2024;Mulheres;90 e mais;19
3551504;2024;Mulheres;Idade Ignorada;0
3551603;2024;Mulheres;00 a 04;1
3551603;2024;Mulheres;05 a 09;0
3551603;2024;Mulheres;10 a 14;0
3551603;2024;Mulheres;15 a 19;0
3551603;2024;Mulheres;20 a 24;0
3551603;2024;Mulheres;25 a 29;1
3551603;2024;Mulheres;30 a 34;3
3551603;2024;Mulheres;35 a 39;0
3551603;2024;Mulheres;40 a 44;0
3551603;2024;Mulheres;45 a 49;4
3551603;2024;Mulheres;50 a 54;5
3551603;2024;Mulheres;55 a 59;8
3551603;2024;Mulheres;60 a 64;4
3551603;2024;Mulheres;65 a 69;12
3551603;2024;Mulheres;70 a 74;17
3551603;2024;Mulheres;75 a 79;28
3551603;2024;Mulheres;80 a 84;17
3551603;2024;Mulheres;85 a 89;19
3551603;2024;Mulheres;90 e mais;33
3551603;2024;Mulheres;Idade Ignorada;0
3551702;2024;Mulheres;00 a 04;7
3551702;2024;Mulheres;05 a 09;0
3551702;2024;Mulheres;10 a 14;2
3551702;2024;Mulheres;15 a 19;3
3551702;2024;Mulheres;20 a 24;2
3551702;2024;Mulheres;25 a 29;3
3551702;2024;Mulheres;30 a 34;3
3551702;2024;Mulheres;35 a 39;9
3551702;2024;Mulheres;40 a 44;11
3551702;2024;Mulheres;45 a 49;8
3551702;2024;Mulheres;50 a 54;19
3551702;2024;Mulheres;55 a 59;28
3551702;2024;Mulheres;60 a 64;32
3551702;2024;Mulheres;65 a 69;46
3551702;2024;Mulheres;70 a 74;67
3551702;2024;Mulheres;75 a 79;51
3551702;2024;Mulheres;80 a 84;53
3551702;2024;Mulheres;85 a 89;53
3551702;2024;Mulheres;90 e mais;58
3551702;2024;Mulheres;Idade Ignorada;0
3551801;2024;Mulheres;00 a 04;0
3551801;2024;Mulheres;05 a 09;0
3551801;2024;Mulheres;10 a 14;0
3551801;2024;Mulheres;15 a 19;0
3551801;2024;Mulheres;20 a 24;1
3551801;2024;Mulheres;25 a 29;1
3551801;2024;Mulheres;30 a 34;0
3551801;2024;Mulheres;35 a 39;1
3551801;2024;Mulheres;40 a 44;0
3551801;2024;Mulheres;45 a 49;0
3551801;2024;Mulheres;50 a 54;0
3551801;2024;Mulheres;55 a 59;1
3551801;2024;Mulheres;60 a 64;4
3551801;2024;Mulheres;65 a 69;5
3551801;2024;Mulheres;70 a 74;2
3551801;2024;Mulheres;75 a 79;6
3551801;2024;Mulheres;80 a 84;2
3551801;2024;Mulheres;85 a 89;4
3551801;2024;Mulheres;90 e mais;6
3551801;2024;Mulheres;Idade Ignorada;0
3551900;2024;Mulheres;00 a 04;1
3551900;2024;Mulheres;05 a 09;0
3551900;2024;Mulheres;10 a 14;0
3551900;2024;Mulheres;15 a 19;0
3551900;2024;Mulheres;20 a 24;0
3551900;2024;Mulheres;25 a 29;2
3551900;2024;Mulheres;30 a 34;0
3551900;2024;Mulheres;35 a 39;1
3551900;2024;Mulheres;40 a 44;2
3551900;2024;Mulheres;45 a 49;0
3551900;2024;Mulheres;50 a 54;5
3551900;2024;Mulheres;55 a 59;4
3551900;2024;Mulheres;60 a 64;5
3551900;2024;Mulheres;65 a 69;7
3551900;2024;Mulheres;70 a 74;7
3551900;2024;Mulheres;75 a 79;8
3551900;2024;Mulheres;80 a 84;4
3551900;2024;Mulheres;85 a 89;2
3551900;2024;Mulheres;90 e mais;8
3551900;2024;Mulheres;Idade Ignorada;0
3552007;2024;Mulheres;00 a 04;0
3552007;2024;Mulheres;05 a 09;0
3552007;2024;Mulheres;10 a 14;0
3552007;2024;Mulheres;15 a 19;1
3552007;2024;Mulheres;20 a 24;0
3552007;2024;Mulheres;25 a 29;0
3552007;2024;Mulheres;30 a 34;0
3552007;2024;Mulheres;35 a 39;0
3552007;2024;Mulheres;40 a 44;0
3552007;2024;Mulheres;45 a 49;0
3552007;2024;Mulheres;50 a 54;1
3552007;2024;Mulheres;55 a 59;0
3552007;2024;Mulheres;60 a 64;1
3552007;2024;Mulheres;65 a 69;2
3552007;2024;Mulheres;70 a 74;4
3552007;2024;Mulheres;75 a 79;1
3552007;2024;Mulheres;80 a 84;4
3552007;2024;Mulheres;85 a 89;1
3552007;2024;Mulheres;90 e mais;5
3552007;2024;Mulheres;Idade Ignorada;0
3552106;2024;Mulheres;00 a 04;1
3552106;2024;Mulheres;05 a 09;0
3552106;2024;Mulheres;10 a 14;0
3552106;2024;Mulheres;15 a 19;0
3552106;2024;Mulheres;20 a 24;3
3552106;2024;Mulheres;25 a 29;1
3552106;2024;Mulheres;30 a 34;1
3552106;2024;Mulheres;35 a 39;2
3552106;2024;Mulheres;40 a 44;4
3552106;2024;Mulheres;45 a 49;5
3552106;2024;Mulheres;50 a 54;9
3552106;2024;Mulheres;55 a 59;11
3552106;2024;Mulheres;60 a 64;5
3552106;2024;Mulheres;65 a 69;13
3552106;2024;Mulheres;70 a 74;20
3552106;2024;Mulheres;75 a 79;13
3552106;2024;Mulheres;80 a 84;19
3552106;2024;Mulheres;85 a 89;28
3552106;2024;Mulheres;90 e mais;24
3552106;2024;Mulheres;Idade Ignorada;0
3552205;2024;Mulheres;00 a 04;46
3552205;2024;Mulheres;05 a 09;5
3552205;2024;Mulheres;10 a 14;5
3552205;2024;Mulheres;15 a 19;8
3552205;2024;Mulheres;20 a 24;20
3552205;2024;Mulheres;25 a 29;29
3552205;2024;Mulheres;30 a 34;21
3552205;2024;Mulheres;35 a 39;35
3552205;2024;Mulheres;40 a 44;49
3552205;2024;Mulheres;45 a 49;70
3552205;2024;Mulheres;50 a 54;98
3552205;2024;Mulheres;55 a 59;145
3552205;2024;Mulheres;60 a 64;196
3552205;2024;Mulheres;65 a 69;220
3552205;2024;Mulheres;70 a 74;293
3552205;2024;Mulheres;75 a 79;344
3552205;2024;Mulheres;80 a 84;358
3552205;2024;Mulheres;85 a 89;330
3552205;2024;Mulheres;90 e mais;372
3552205;2024;Mulheres;Idade Ignorada;1
3552304;2024;Mulheres;00 a 04;0
3552304;2024;Mulheres;05 a 09;0
3552304;2024;Mulheres;10 a 14;0
3552304;2024;Mulheres;15 a 19;0
3552304;2024;Mulheres;20 a 24;0
3552304;2024;Mulheres;25 a 29;0
3552304;2024;Mulheres;30 a 34;0
3552304;2024;Mulheres;35 a 39;0
3552304;2024;Mulheres;40 a 44;1
3552304;2024;Mulheres;45 a 49;2
3552304;2024;Mulheres;50 a 54;2
3552304;2024;Mulheres;55 a 59;0
3552304;2024;Mulheres;60 a 64;3
3552304;2024;Mulheres;65 a 69;4
3552304;2024;Mulheres;70 a 74;5
3552304;2024;Mulheres;75 a 79;2
3552304;2024;Mulheres;80 a 84;3
3552304;2024;Mulheres;85 a 89;3
3552304;2024;Mulheres;90 e mais;4
3552304;2024;Mulheres;Idade Ignorada;0
3552403;2024;Mulheres;00 a 04;6
3552403;2024;Mulheres;05 a 09;1
3552403;2024;Mulheres;10 a 14;4
3552403;2024;Mulheres;15 a 19;5
3552403;2024;Mulheres;20 a 24;7
3552403;2024;Mulheres;25 a 29;8
3552403;2024;Mulheres;30 a 34;11
3552403;2024;Mulheres;35 a 39;15
3552403;2024;Mulheres;40 a 44;29
3552403;2024;Mulheres;45 a 49;24
3552403;2024;Mulheres;50 a 54;26
3552403;2024;Mulheres;55 a 59;38
3552403;2024;Mulheres;60 a 64;53
3552403;2024;Mulheres;65 a 69;80
3552403;2024;Mulheres;70 a 74;118
3552403;2024;Mulheres;75 a 79;90
3552403;2024;Mulheres;80 a 84;90
3552403;2024;Mulheres;85 a 89;87
3552403;2024;Mulheres;90 e mais;88
3552403;2024;Mulheres;Idade Ignorada;0
3552502;2024;Mulheres;00 a 04;24
3552502;2024;Mulheres;05 a 09;3
3552502;2024;Mulheres;10 a 14;4
3552502;2024;Mulheres;15 a 19;6
3552502;2024;Mulheres;20 a 24;9
3552502;2024;Mulheres;25 a 29;14
3552502;2024;Mulheres;30 a 34;12
3552502;2024;Mulheres;35 a 39;19
3552502;2024;Mulheres;40 a 44;30
3552502;2024;Mulheres;45 a 49;34
3552502;2024;Mulheres;50 a 54;50
3552502;2024;Mulheres;55 a 59;58
3552502;2024;Mulheres;60 a 64;74
3552502;2024;Mulheres;65 a 69;104
3552502;2024;Mulheres;70 a 74;131
3552502;2024;Mulheres;75 a 79;124
3552502;2024;Mulheres;80 a 84;134
3552502;2024;Mulheres;85 a 89;104
3552502;2024;Mulheres;90 e mais;102
3552502;2024;Mulheres;Idade Ignorada;0
3552551;2024;Mulheres;00 a 04;0
3552551;2024;Mulheres;05 a 09;0
3552551;2024;Mulheres;10 a 14;0
3552551;2024;Mulheres;15 a 19;0
3552551;2024;Mulheres;20 a 24;0
3552551;2024;Mulheres;25 a 29;0
3552551;2024;Mulheres;30 a 34;0
3552551;2024;Mulheres;35 a 39;0
3552551;2024;Mulheres;40 a 44;1
3552551;2024;Mulheres;45 a 49;0
3552551;2024;Mulheres;50 a 54;0
3552551;2024;Mulheres;55 a 59;0
3552551;2024;Mulheres;60 a 64;1
3552551;2024;Mulheres;65 a 69;1
3552551;2024;Mulheres;70 a 74;2
3552551;2024;Mulheres;75 a 79;1
3552551;2024;Mulheres;80 a 84;1
3552551;2024;Mulheres;85 a 89;0
3552551;2024;Mulheres;90 e mais;2
3552551;2024;Mulheres;Idade Ignorada;0
3552601;2024;Mulheres;00 a 04;2
3552601;2024;Mulheres;05 a 09;0
3552601;2024;Mulheres;10 a 14;0
3552601;2024;Mulheres;15 a 19;0
3552601;2024;Mulheres;20 a 24;0
3552601;2024;Mulheres;25 a 29;0
3552601;2024;Mulheres;30 a 34;2
3552601;2024;Mulheres;35 a 39;1
3552601;2024;Mulheres;40 a 44;0
3552601;2024;Mulheres;45 a 49;1
3552601;2024;Mulheres;50 a 54;0
3552601;2024;Mulheres;55 a 59;8
3552601;2024;Mulheres;60 a 64;2
3552601;2024;Mulheres;65 a 69;6
3552601;2024;Mulheres;70 a 74;4
3552601;2024;Mulheres;75 a 79;4
3552601;2024;Mulheres;80 a 84;9
3552601;2024;Mulheres;85 a 89;10
3552601;2024;Mulheres;90 e mais;8
3552601;2024;Mulheres;Idade Ignorada;0
3552700;2024;Mulheres;00 a 04;1
3552700;2024;Mulheres;05 a 09;0
3552700;2024;Mulheres;10 a 14;0
3552700;2024;Mulheres;15 a 19;0
3552700;2024;Mulheres;20 a 24;2
3552700;2024;Mulheres;25 a 29;1
3552700;2024;Mulheres;30 a 34;0
3552700;2024;Mulheres;35 a 39;3
3552700;2024;Mulheres;40 a 44;1
3552700;2024;Mulheres;45 a 49;2
3552700;2024;Mulheres;50 a 54;1
3552700;2024;Mulheres;55 a 59;2
3552700;2024;Mulheres;60 a 64;6
3552700;2024;Mulheres;65 a 69;1
3552700;2024;Mulheres;70 a 74;6
3552700;2024;Mulheres;75 a 79;5
3552700;2024;Mulheres;80 a 84;11
3552700;2024;Mulheres;85 a 89;7
3552700;2024;Mulheres;90 e mais;5
3552700;2024;Mulheres;Idade Ignorada;0
3552809;2024;Mulheres;00 a 04;18
3552809;2024;Mulheres;05 a 09;1
3552809;2024;Mulheres;10 a 14;1
3552809;2024;Mulheres;15 a 19;4
3552809;2024;Mulheres;20 a 24;9
3552809;2024;Mulheres;25 a 29;10
3552809;2024;Mulheres;30 a 34;13
3552809;2024;Mulheres;35 a 39;24
3552809;2024;Mulheres;40 a 44;27
3552809;2024;Mulheres;45 a 49;33
3552809;2024;Mulheres;50 a 54;31
3552809;2024;Mulheres;55 a 59;54
3552809;2024;Mulheres;60 a 64;67
3552809;2024;Mulheres;65 a 69;85
3552809;2024;Mulheres;70 a 74;116
3552809;2024;Mulheres;75 a 79;93
3552809;2024;Mulheres;80 a 84;107
3552809;2024;Mulheres;85 a 89;77
3552809;2024;Mulheres;90 e mais;99
3552809;2024;Mulheres;Idade Ignorada;0
3552908;2024;Mulheres;00 a 04;0
3552908;2024;Mulheres;05 a 09;0
3552908;2024;Mulheres;10 a 14;0
3552908;2024;Mulheres;15 a 19;0
3552908;2024;Mulheres;20 a 24;0
3552908;2024;Mulheres;25 a 29;0
3552908;2024;Mulheres;30 a 34;0
3552908;2024;Mulheres;35 a 39;0
3552908;2024;Mulheres;40 a 44;1
3552908;2024;Mulheres;45 a 49;1
3552908;2024;Mulheres;50 a 54;1
3552908;2024;Mulheres;55 a 59;0
3552908;2024;Mulheres;60 a 64;2
3552908;2024;Mulheres;65 a 69;1
3552908;2024;Mulheres;70 a 74;6
3552908;2024;Mulheres;75 a 79;6
3552908;2024;Mulheres;80 a 84;4
3552908;2024;Mulheres;85 a 89;5
3552908;2024;Mulheres;90 e mais;3
3552908;2024;Mulheres;Idade Ignorada;0
3553005;2024;Mulheres;00 a 04;0
3553005;2024;Mulheres;05 a 09;0
3553005;2024;Mulheres;10 a 14;0
3553005;2024;Mulheres;15 a 19;0
3553005;2024;Mulheres;20 a 24;0
3553005;2024;Mulheres;25 a 29;0
3553005;2024;Mulheres;30 a 34;1
3553005;2024;Mulheres;35 a 39;4
3553005;2024;Mulheres;40 a 44;3
3553005;2024;Mulheres;45 a 49;1
3553005;2024;Mulheres;50 a 54;2
3553005;2024;Mulheres;55 a 59;1
3553005;2024;Mulheres;60 a 64;3
3553005;2024;Mulheres;65 a 69;6
3553005;2024;Mulheres;70 a 74;1
3553005;2024;Mulheres;75 a 79;3
3553005;2024;Mulheres;80 a 84;4
3553005;2024;Mulheres;85 a 89;4
3553005;2024;Mulheres;90 e mais;12
3553005;2024;Mulheres;Idade Ignorada;0
3553104;2024;Mulheres;00 a 04;0
3553104;2024;Mulheres;05 a 09;0
3553104;2024;Mulheres;10 a 14;0
3553104;2024;Mulheres;15 a 19;0
3553104;2024;Mulheres;20 a 24;0
3553104;2024;Mulheres;25 a 29;0
3553104;2024;Mulheres;30 a 34;0
3553104;2024;Mulheres;35 a 39;0
3553104;2024;Mulheres;40 a 44;0
3553104;2024;Mulheres;45 a 49;1
3553104;2024;Mulheres;50 a 54;0
3553104;2024;Mulheres;55 a 59;1
3553104;2024;Mulheres;60 a 64;3
3553104;2024;Mulheres;65 a 69;2
3553104;2024;Mulheres;70 a 74;0
3553104;2024;Mulheres;75 a 79;1
3553104;2024;Mulheres;80 a 84;5
3553104;2024;Mulheres;85 a 89;4
3553104;2024;Mulheres;90 e mais;3
3553104;2024;Mulheres;Idade Ignorada;0
3553203;2024;Mulheres;00 a 04;0
3553203;2024;Mulheres;05 a 09;0
3553203;2024;Mulheres;10 a 14;0
3553203;2024;Mulheres;15 a 19;0
3553203;2024;Mulheres;20 a 24;0
3553203;2024;Mulheres;25 a 29;1
3553203;2024;Mulheres;30 a 34;1
3553203;2024;Mulheres;35 a 39;0
3553203;2024;Mulheres;40 a 44;0
3553203;2024;Mulheres;45 a 49;1
3553203;2024;Mulheres;50 a 54;2
3553203;2024;Mulheres;55 a 59;0
3553203;2024;Mulheres;60 a 64;4
3553203;2024;Mulheres;65 a 69;3
3553203;2024;Mulheres;70 a 74;2
3553203;2024;Mulheres;75 a 79;3
3553203;2024;Mulheres;80 a 84;6
3553203;2024;Mulheres;85 a 89;6
3553203;2024;Mulheres;90 e mais;9
3553203;2024;Mulheres;Idade Ignorada;0
3553302;2024;Mulheres;00 a 04;0
3553302;2024;Mulheres;05 a 09;0
3553302;2024;Mulheres;10 a 14;0
3553302;2024;Mulheres;15 a 19;1
3553302;2024;Mulheres;20 a 24;2
3553302;2024;Mulheres;25 a 29;0
3553302;2024;Mulheres;30 a 34;1
3553302;2024;Mulheres;35 a 39;0
3553302;2024;Mulheres;40 a 44;1
3553302;2024;Mulheres;45 a 49;3
3553302;2024;Mulheres;50 a 54;5
3553302;2024;Mulheres;55 a 59;6
3553302;2024;Mulheres;60 a 64;6
3553302;2024;Mulheres;65 a 69;4
3553302;2024;Mulheres;70 a 74;14
3553302;2024;Mulheres;75 a 79;13
3553302;2024;Mulheres;80 a 84;11
3553302;2024;Mulheres;85 a 89;12
3553302;2024;Mulheres;90 e mais;15
3553302;2024;Mulheres;Idade Ignorada;0
3553609;2024;Mulheres;00 a 04;0
3553609;2024;Mulheres;05 a 09;0
3553609;2024;Mulheres;10 a 14;0
3553609;2024;Mulheres;15 a 19;0
3553609;2024;Mulheres;20 a 24;0
3553609;2024;Mulheres;25 a 29;0
3553609;2024;Mulheres;30 a 34;0
3553609;2024;Mulheres;35 a 39;0
3553609;2024;Mulheres;40 a 44;1
3553609;2024;Mulheres;45 a 49;1
3553609;2024;Mulheres;50 a 54;2
3553609;2024;Mulheres;55 a 59;5
3553609;2024;Mulheres;60 a 64;6
3553609;2024;Mulheres;65 a 69;4
3553609;2024;Mulheres;70 a 74;9
3553609;2024;Mulheres;75 a 79;7
3553609;2024;Mulheres;80 a 84;5
3553609;2024;Mulheres;85 a 89;7
3553609;2024;Mulheres;90 e mais;10
3553609;2024;Mulheres;Idade Ignorada;0
3553658;2024;Mulheres;00 a 04;1
3553658;2024;Mulheres;05 a 09;0
3553658;2024;Mulheres;10 a 14;0
3553658;2024;Mulheres;15 a 19;0
3553658;2024;Mulheres;20 a 24;0
3553658;2024;Mulheres;25 a 29;0
3553658;2024;Mulheres;30 a 34;0
3553658;2024;Mulheres;35 a 39;0
3553658;2024;Mulheres;40 a 44;2
3553658;2024;Mulheres;45 a 49;0
3553658;2024;Mulheres;50 a 54;0
3553658;2024;Mulheres;55 a 59;2
3553658;2024;Mulheres;60 a 64;1
3553658;2024;Mulheres;65 a 69;2
3553658;2024;Mulheres;70 a 74;1
3553658;2024;Mulheres;75 a 79;2
3553658;2024;Mulheres;80 a 84;1
3553658;2024;Mulheres;85 a 89;1
3553658;2024;Mulheres;90 e mais;1
3553658;2024;Mulheres;Idade Ignorada;0
3553708;2024;Mulheres;00 a 04;6
3553708;2024;Mulheres;05 a 09;0
3553708;2024;Mulheres;10 a 14;0
3553708;2024;Mulheres;15 a 19;1
3553708;2024;Mulheres;20 a 24;0
3553708;2024;Mulheres;25 a 29;1
3553708;2024;Mulheres;30 a 34;0
3553708;2024;Mulheres;35 a 39;2
3553708;2024;Mulheres;40 a 44;4
3553708;2024;Mulheres;45 a 49;7
3553708;2024;Mulheres;50 a 54;4
3553708;2024;Mulheres;55 a 59;10
3553708;2024;Mulheres;60 a 64;18
3553708;2024;Mulheres;65 a 69;24
3553708;2024;Mulheres;70 a 74;21
3553708;2024;Mulheres;75 a 79;40
3553708;2024;Mulheres;80 a 84;30
3553708;2024;Mulheres;85 a 89;41
3553708;2024;Mulheres;90 e mais;35
3553708;2024;Mulheres;Idade Ignorada;0
3553856;2024;Mulheres;00 a 04;0
3553856;2024;Mulheres;05 a 09;0
3553856;2024;Mulheres;10 a 14;0
3553856;2024;Mulheres;15 a 19;2
3553856;2024;Mulheres;20 a 24;0
3553856;2024;Mulheres;25 a 29;0
3553856;2024;Mulheres;30 a 34;0
3553856;2024;Mulheres;35 a 39;0
3553856;2024;Mulheres;40 a 44;0
3553856;2024;Mulheres;45 a 49;0
3553856;2024;Mulheres;50 a 54;1
3553856;2024;Mulheres;55 a 59;3
3553856;2024;Mulheres;60 a 64;2
3553856;2024;Mulheres;65 a 69;2
3553856;2024;Mulheres;70 a 74;0
3553856;2024;Mulheres;75 a 79;0
3553856;2024;Mulheres;80 a 84;3
3553856;2024;Mulheres;85 a 89;1
3553856;2024;Mulheres;90 e mais;0
3553856;2024;Mulheres;Idade Ignorada;0
3553906;2024;Mulheres;00 a 04;0
3553906;2024;Mulheres;05 a 09;1
3553906;2024;Mulheres;10 a 14;0
3553906;2024;Mulheres;15 a 19;0
3553906;2024;Mulheres;20 a 24;0
3553906;2024;Mulheres;25 a 29;0
3553906;2024;Mulheres;30 a 34;1
